"water_point_id","quality_issues_other","has_quality_issues","water_point_photo","latitude","current_problem","unavailable_period","has_water_committee","service_provider_type","households_count","submitted_date","problem_other_details","has_seasonal_variation","longitude","functional_status","quality_issues_type","has_service_provider"
"38245699","","No","https://api.mwater.co/v3/images/5c6551a99e5748b1860dd70f9539b034","-13.7015869","Broken parts, Worn out parts","","Yes ","Area or Water Mechanic","52","2022-08-25 10:19:46","","No","34.89975","Partially functional but in need of repair","","Yes"
"409092769","","No","https://api.mwater.co/v3/images/f11a7b1aa7024f9fbb682de4f9dfef7f","-14.807511520000002","Broken parts","","No","","10","2022-08-25 10:22:20","","No","35.16334948","Partially functional but in need of repair","","No"
"407682672","","No","https://api.mwater.co/v3/images/dd21952313da436e8ffe773e939892b7","-14.794675999999994","Broken parts","","No","Unofficial/ Bush Mechanic","14","2022-08-25 10:23:34","","No","35.1614761","Partially functional but in need of repair","","Yes"
"25066911","","Yes","https://api.mwater.co/v3/images/04ae6b5a0ce34e858ef5644791ce4ddf","-14.808151829999998","Broken parts, Worn out parts, Structural problems - Civil works, apron, etc","","Yes ","Water Point Committee, Community members","22","2022-08-25 10:31:30","","Don't know","35.16492294999999","Partially functional but in need of repair","Salinity or salty water","Yes"
"37245076","","No","https://api.mwater.co/v3/images/94ba8a9d8cbd44b58fa9c90b7b04dfa1","-14.850395499999998","Broken parts, Inadequate number of pipes, Worn out parts, Structural problems - Civil works, apron, etc","","Yes ","Unofficial/ Bush Mechanic","45","2022-08-25 10:37:17","","No","35.23380289999999","Partially functional but in need of repair","","Yes"
"128169542","","No","https://api.mwater.co/v3/images/1ddb883944c841caa9f226ea2f3073e9","-14.850800509999994","Worn out parts","","No","Unofficial/ Bush Mechanic","25","2022-08-25 10:49:10","","Don't know","35.23292258","Partially functional but in need of repair","","Yes"
"","","No","https://api.mwater.co/v3/images/510f8a23e3254d78a4b3ded7a6df125e","-14.839995209999996","","","Yes ","Community members, Unofficial/ Bush Mechanic","12","2022-08-25 10:55:48","","No","35.27024975","Functional","","Yes"
"409092790","","No","https://api.mwater.co/v3/images/a712bab8dfff4ae1b8d0e12f4e9690ce","-14.79994785","","","Yes ","Water Point Committee, Community members","20","2022-08-25 11:05:34","","No","35.16307500999999","Functional","","Yes"
"25067149","","No","https://api.mwater.co/v3/images/72dc5bff591842c1a118f885e98fe4b3","-14.848859749999997","Broken parts, Worn out parts, Other (please specify)","","Yes ","Water Point Committee","60","2022-08-25 11:13:47","Fire sockets ","Don't know","35.23335179","Partially functional but in need of repair","","Yes"
"408980065","","No","https://api.mwater.co/v3/images/7c5fdac857f84435891388ebc7f9de7f","-14.847661899999997","","","Yes ","Water Point Committee","15","2022-08-25 11:17:22","","No","35.2338287","Functional","","Yes"
"10564493","","No","https://api.mwater.co/v3/images/739f7b3aba574a25affd597014588633","-14.846740699999994","Broken parts, Inadequate number of pipes, Worn out parts","","Yes ","Area or Water Mechanic","50","2022-08-25 11:27:00","","No","35.233080599999994","Partially functional but in need of repair","","Yes"
"128169559","","No","https://api.mwater.co/v3/images/ffe8db9ba2c7488a9a1893e05ef0f2fe","-14.851637879999997","Worn out parts","","Yes ","Private contractor or operator","50","2022-08-25 11:29:38","","No","35.23129367","Partially functional but in need of repair","","Yes"
"409092776","","No","https://api.mwater.co/v3/images/a70593f6d6fb43f3a51b279114351232","-14.802108419999998","Broken parts","","No","","5","2022-08-25 11:31:38","","No","35.16227357999999","Partially functional but in need of repair","","No"
"25067235","","No","https://api.mwater.co/v3/images/45b8733341994514accf1f027a0595cd","-14.84092787","Worn out parts","","Yes ","Community members, Water Point Committee, Unofficial/ Bush Mechanic","30","2022-08-25 11:35:43","","No","35.24893841","Partially functional but in need of repair","","Yes"
"128169566","","No","https://api.mwater.co/v3/images/9679f275d2794f06a75dd228bcec01a4","-14.85211653","","","Yes ","Unofficial/ Bush Mechanic","25","2022-08-25 11:39:11","","Don't know","35.2306555","Functional","","Yes"
"408980072","","No","https://api.mwater.co/v3/images/2e0a908a24a04c3f9f5e79e8e5eaba0e","-14.845505599999997","","","Yes ","Area or Water Mechanic","30","2022-08-25 11:40:42","","No","35.232664699999994","Functional","","Yes"
"14724471","","","https://api.mwater.co/v3/images/b5b878b92afd433b93a480bcba1c870b","-13.6893873","","","No","","","2022-08-25 11:41:19","","","34.931539199999996","No longer exists or abandoned","","No"
"9892235","","","https://api.mwater.co/v3/images/431df9912f6e4be480d1d6c9af3c8e9e","-13.687788300000001","","","No","","","2022-08-25 11:42:39","","","34.9302117","No longer exists or abandoned","","No"
"412051636","","No","https://api.mwater.co/v3/images/57e9e6253b9942abacf7343f650d30b2","-13.6942217","","","Yes ","Unofficial/ Bush Mechanic","47","2022-08-25 11:43:30","","No","34.9401967","Functional","","Yes"
"18873331","","No","https://api.mwater.co/v3/images/4460f840c0c14a8aa0e5623669b54c59","-13.692630399999999","Worn out parts","","Yes ","Unofficial/ Bush Mechanic","40","2022-08-25 11:44:35","","No","34.9458197","Partially functional but in need of repair","","Yes"
"128169573","","Yes","https://api.mwater.co/v3/images/c70d9119f9fc4f4ba8eab7d04b627742","-14.851411089999996","Other (please specify)","","Yes ","Unofficial/ Bush Mechanic","60","2022-08-25 11:48:44","Asking of pedestal","Don't know","35.22896554","Partially functional but in need of repair","Sediment presence","Yes"
"409092800","","No","https://api.mwater.co/v3/images/3ad6add644b54b4ba07efb060774d194","-14.792511390000001","Broken parts, Worn out parts","","Yes ","Water Point Committee, Community members","14","2022-08-25 11:51:07","","No","35.16010989000001","Partially functional but in need of repair","","Yes"
"408980089","","No","https://api.mwater.co/v3/images/1dee3a4b66944bc997eb944832fe943d","-14.833421","","","Yes ","Unofficial/ Bush Mechanic, Water Point Committee","30","2022-08-25 11:56:18","","No","35.2380736","Functional","","Yes"
"409003509","","No","https://api.mwater.co/v3/images/8c6a3e8bacdf4370bc123f7a459a3990","-14.849473729999996","Structural problems - Civil works, apron, etc, Worn out parts","10","Yes ","Community members, Unofficial/ Bush Mechanic, Water Point Committee","20","2022-08-25 12:01:37","","Yes","35.22961078","Partially functional but in need of repair","","Yes"
"39156217","","Yes","https://api.mwater.co/v3/images/57e5744b3882433bb6406705ff7ba127","-14.791996490000004","Structural problems - Civil works, apron, etc","","Yes ","Community members, Water Point Committee","7","2022-08-25 12:04:25","","No","35.16458058","Partially functional but in need of repair","Salinity or salty water","Yes"
"371785977","","No","https://api.mwater.co/v3/images/78378980813448e0a18cc3faf95e1c60","-14.299975000000002","","","No","Institution","51","2022-08-25 12:05:40","","No","35.402929799999995","Functional","","Yes"
"371785960","","No","https://api.mwater.co/v3/images/cb4ff18338da4fdb8e44afe80fc2c43c","-14.2927203","Worn out parts","10, 11","No","Owner / Private household","14","2022-08-25 12:05:58","","Yes","35.3975483","Partially functional but in need of repair","","Yes"
"19256814","","No","https://api.mwater.co/v3/images/8adbc20da1ac4314a8670783a06199c4","-14.2934987","Worn out parts","","No","Water Point Committee","16","2022-08-25 12:06:14","","No","35.39996649999999","Partially functional but in need of repair","","Yes"
"40487584","","No","https://api.mwater.co/v3/images/2060897dfe734b9c8f3059f213c6259e","-14.2935745","Worn out parts","","Yes ","Unofficial/ Bush Mechanic","76","2022-08-25 12:06:27","","No","35.404118499999996","Partially functional but in need of repair","","Yes"
"371785953","","No","https://api.mwater.co/v3/images/0513431b36e148c3bb0d09aa5ff384c3","-14.298030799999994","","10, 11","No","Institution","71","2022-08-25 12:06:41","","Yes","35.4046238","Functional","","Yes"
"128169580","","","https://api.mwater.co/v3/images/c13c80c4227f49afb67048b6743c0418","-14.848395519999999","Newly constructed","","No","Private contractor or operator","","2022-08-25 12:10:58","","","35.23276749","Not functional","","Yes"
"409003516","","No","https://api.mwater.co/v3/images/35856da2d68a4cb5b39e9085ab6424a6","-14.849330309999994","","","No","Community members","10","2022-08-25 12:11:47","","No","35.23131588999999","Functional","","Yes"
"397584468","","Yes","https://api.mwater.co/v3/images/5736f401e0304a08a939732ca6e95441","-14.8192466","Other (please specify), Worn out parts, Inadequate number of pipes","","Yes ","Area or Water Mechanic","30","2022-08-25 12:14:24","Tilted pedestal ","No","35.1652174","Partially functional but in need of repair","Sediment presence","Yes"
"103326902","","No","https://api.mwater.co/v3/images/22acc82472884c7f9f2e6294a668246e","-14.8202272","Worn out parts, Broken parts, Structural problems - Civil works, apron, etc, Low yield","","Yes ","Water Point Committee, Community members, Area or Water Mechanic","70","2022-08-25 12:14:37","","No","35.1678765","Partially functional but in need of repair","","Yes"
"397584451","","No","https://api.mwater.co/v3/images/16f3f00bdde44722ad1fc9b8fbb9769d","-14.8212169","Other (please specify)","","Yes ","Water Point Committee, Community members, Area or Water Mechanic","46","2022-08-25 12:14:50","Too hard to pump","No","35.1668995","Partially functional but in need of repair","","Yes"
"103326919","","No","https://api.mwater.co/v3/images/c0e863e60be14cf59e41eb2c6828e957","-14.819788399999997","Structural problems - Civil works, apron, etc, Worn out parts","","Yes ","Water Point Committee, Community members, Unofficial/ Bush Mechanic","30","2022-08-25 12:15:04","","No","35.1663782","Partially functional but in need of repair","","Yes"
"409003523","","No","https://api.mwater.co/v3/images/e62a82726dfe42208d8bfbcbc824fbae","-14.84984394","","","No","Unofficial/ Bush Mechanic, Community members","30","2022-08-25 12:23:57","","No","35.23290953","Functional","","Yes"
"409003530","","","https://api.mwater.co/v3/images/e929f294f88b40edb5edd42657bbf0fa","-14.850739769999999","Newly constructed","","Yes ","Institution, Community members, Water Point Committee","","2022-08-25 12:34:56","","","35.22821376","Not functional","","Yes"
"10083879","","No","https://api.mwater.co/v3/images/c4e06c14d8a2479c943cf5f2138fe264","-14.791431929999996","Broken parts","","Yes ","Water Point Committee, Community members","20","2022-08-25 12:40:47","","No","35.16328917","Partially functional but in need of repair","","Yes"
"409092783","","No","https://api.mwater.co/v3/images/466b0fe741864b20ae2654e6696716b6","-14.800923379999999","Structural problems - Civil works, apron, etc","","Yes ","Owner / Private household, Water Point Committee, NGO","3","2022-08-25 12:41:01","","No","35.1620664","Partially functional but in need of repair","","Yes"
"25203943","","No","https://api.mwater.co/v3/images/61f3f87af5a347729349f7f10a0b799e","-14.811425299999993","","","Yes ","Area or Water Mechanic","30","2022-08-25 12:45:51","","No","35.1660809","Functional","","Yes"
"411213367","","No","https://api.mwater.co/v3/images/a71e3002f9924589afa87be44986825e","-14.813991399999997","Worn out parts, Newly constructed","","No","Area or Water Mechanic","10","2022-08-25 12:46:10","","No","35.1669519","Partially functional but in need of repair","","Yes"
"411213329","","No","https://api.mwater.co/v3/images/429860362f0649518b41de659ca5e839","-14.814416100000003","","","Yes ","Unofficial/ Bush Mechanic","15","2022-08-25 12:46:32","","No","35.16541889999999","Functional","","Yes"
"14929496","","No","https://api.mwater.co/v3/images/34f1f5050daa4effb583e3c78caeb675","-13.692796600000001","Broken parts, Worn out parts","","Yes ","Unofficial/ Bush Mechanic","31","2022-08-25 13:02:34","","No","34.94839339999999","Partially functional but in need of repair","","Yes"
"36523391","","No","https://api.mwater.co/v3/images/02713efa764d44fe9436a4cdd112e6b0","-13.693230000000002","","","Yes ","Unofficial/ Bush Mechanic","55","2022-08-25 13:02:53","","No","34.9515033","Functional","","Yes"
"16935570","","","https://api.mwater.co/v3/images/d058e664def64f7c93e1e6986db7fe2b","-14.866331889999996","Other (please specify)","","No","Institution","","2022-08-25 13:03:05","The borehole  has collapsed  and it is not producing  water ","","35.26011182999999","Not functional","","Yes"
"412051643","","No","https://api.mwater.co/v3/images/476e1a7293dc40719679d8dd9c5c96a5","-13.692978099999994","","","Yes ","Unofficial/ Bush Mechanic","30","2022-08-25 13:03:35","","No","34.9530893","Functional","","Yes"
"43386710","","No","https://api.mwater.co/v3/images/072e66763b4747e0a2cfa6ca89466c0f","-14.310018300000001","Worn out parts","","Yes ","Area or Water Mechanic","120","2022-08-25 13:21:35","","No","35.4290966","Partially functional but in need of repair","","Yes"
"77866448","","No","https://api.mwater.co/v3/images/a5011f720b99478db9583ef124bcfcfb","-14.85909706","","","Yes ","Water Point Committee","150","2022-08-25 13:27:35","","No","35.24897806999999","Functional","","Yes"
"394221980","","No","https://api.mwater.co/v3/images/6993e22e268e4fb78701ee16e3ca24c5","-14.778849099999999","","","Yes ","Community members, Unofficial/ Bush Mechanic, Water Point Committee","40","2022-08-25 14:19:34","","No","35.0809241","Functional","","Yes"
"394221973","","No","https://api.mwater.co/v3/images/477b629792a746c2a9fcea46215effd3","-14.780784199999998","","","Yes ","Community members, Water Point Committee","25","2022-08-25 14:19:56","","Don't know","35.078944699999994","Functional","","Yes"
"17576578","","No","https://api.mwater.co/v3/images/9de15813d8cc4dcc98fd6b2919652c1e","-14.781584599999997","Worn out parts, Broken parts, Other (please specify), Theft / Vandalism","","Yes ","Community members, Water Point Committee","38","2022-08-25 14:20:29","Cloudy water in rainy season","No","35.0842462","Partially functional but in need of repair","","Yes"
"395736029","","No","https://api.mwater.co/v3/images/228eb73078be4d5496f0acabeaf955eb","-14.784892499999998","","","No","Owner / Private household","10","2022-08-25 14:21:05","","No","35.1201928","Functional","","Yes"
"395709540","","No","https://api.mwater.co/v3/images/3b6cc905d4a649baadc0ffc00a726bea","-14.7876071","Worn out parts","","Yes ","Community members, Water Point Committee","22","2022-08-25 14:21:25","","No","35.1139246","Partially functional but in need of repair","","Yes"
"395736043","","No","https://api.mwater.co/v3/images/b6fcc1b39b0542b4912772194d6453a1","-14.777781300000001","","","Yes ","Community members, Water Point Committee","42","2022-08-25 14:22:03","","Don't know","35.1163879","Functional","","Yes"
